*Paris by Night 132: Xuân Với Đời Sống Mới|https://www.fshare.vn/file/ABFVYWE1LPFS||https://i.imgur.com/NIGOell.jpg|,Paris by Night 132: Xuân Với Đời Sống Mới,https://www.fshare.vn/file/ABFVYWE1LPFS,https://i.imgur.com/NIGOell.jpg,
"*Con Gái Của Nhà Vua|https://www.fshare.vn/file/O32REGUJVL28||https://i.imgur.com/8PKjRaA.jpg|nội dung xoay quanh cuộc tìm kiếm sự bất tử của Vua Louis XIV. Để đạt được điều đó, ông bắt và đánh cắp sinh lực của một nàng tiên cá. Nhưng mọi thứ trở nên phức tạp hơn khi con gái ngoài giá thú của ông phát hiện ra một sinh vật có khả năng bất tử mãnh liệt hơn, rồi Vua Louis XIV sẽ làm gì tiếp theo?",Con Gái Của Nhà Vua,https://www.fshare.vn/file/O32REGUJVL28,https://i.imgur.com/8PKjRaA.jpg,"nội dung xoay quanh cuộc tìm kiếm sự bất tử của Vua Louis XIV. Để đạt được điều đó, ông bắt và đánh cắp sinh lực của một nàng tiên cá. Nhưng mọi thứ trở nên phức tạp hơn khi con gái ngoài giá thú của ông phát hiện ra một sinh vật có khả năng bất tử mãnh liệt hơn, rồi Vua Louis XIV sẽ làm gì tiếp theo?"
"*Người Nhện: Không Còn Nhà|https://www.fshare.vn/file/N1UY1YIDZMU7||https://i.imgur.com/pHDgY8p.jpg|Lần đầu tiên trong lịch sử điện ảnh của Người Nhện, thân phận người hàng xóm thân thiện bị lật mở, khiến trách nhiệm làm một Siêu Anh Hùng xung đột với cuộc sống bình thường và đặt người anh quan tâm nhất vào tình thế nguy hiểm. Khi anh nhờ đến giúp đỡ của Doctor Strange để khôi phục lại bí mật, phép thuật đã gây ra lỗ hổng thời không, giải phóng những ác nhân mạnh mẽ nhất từng đối đầu với Người Nhện từ mọi vũ trụ. Bây giờ, Peter sẽ phải vượt qua thử thách lớn nhất của mình, nó sẽ thay đổi không chỉ tương lai của chính anh mà còn là tương lai của cả Đa Vũ Trụ.",Người Nhện: Không Còn Nhà,https://www.fshare.vn/file/N1UY1YIDZMU7,https://i.imgur.com/pHDgY8p.jpg,"Lần đầu tiên trong lịch sử điện ảnh của Người Nhện, thân phận người hàng xóm thân thiện bị lật mở, khiến trách nhiệm làm một Siêu Anh Hùng xung đột với cuộc sống bình thường và đặt người anh quan tâm nhất vào tình thế nguy hiểm. Khi anh nhờ đến giúp đỡ của Doctor Strange để khôi phục lại bí mật, phép thuật đã gây ra lỗ hổng thời không, giải phóng những ác nhân mạnh mẽ nhất từng đối đầu với Người Nhện từ mọi vũ trụ. Bây giờ, Peter sẽ phải vượt qua thử thách lớn nhất của mình, nó sẽ thay đổi không chỉ tương lai của chính anh mà còn là tương lai của cả Đa Vũ Trụ."
"*Kingsman: Khởi Nguồn|https://www.fshare.vn/file/GIZ7NGZCH62I||https://i.imgur.com/BaC6tYI.jpg|Tiếp tục là những nhiệm vụ tưởng chừng như bất khả thi nhằm giải cứu nhân loại của tổ chức mật vụ nổi tiếng bậc nhất màn ảnh rộng. Đặc biệt lần này, đối thủ của họ gồm một nhóm người được coi là những kẻ khủng bố và tàn bạo hàng đầu. Cùng chờ xem liệu cuộc chiến lần này sẽ diễn ra như thế nào?",Kingsman: Khởi Nguồn,https://www.fshare.vn/file/GIZ7NGZCH62I,https://i.imgur.com/BaC6tYI.jpg,"Tiếp tục là những nhiệm vụ tưởng chừng như bất khả thi nhằm giải cứu nhân loại của tổ chức mật vụ nổi tiếng bậc nhất màn ảnh rộng. Đặc biệt lần này, đối thủ của họ gồm một nhóm người được coi là những kẻ khủng bố và tàn bạo hàng đầu. Cùng chờ xem liệu cuộc chiến lần này sẽ diễn ra như thế nào?"
"*Chủng Tộc Bất Tử|https://www.fshare.vn/file/E2SK84LF2QAV||https://i.imgur.com/5Upx8sG.jpg|Chủng Tộc Bất Tử là một chủng tộc ngoài hành tinhh đã ẩn mình trong loài người hàng nghìn năm. Từ lâu, họ đã dõi theo và giúp loài người tiến bộ, chứng kiến các đế chế trỗi dậy và lụi tàn, các thành tựu vĩ đại của con người với quy tắc không can thiệp. Nhưng sau sự kiện Avengers: Endgame (2019), mọi thứ đã thay đổi. Các thành viên giờ phải bước ra khỏi bóng tối, đoàn kết chống lại The Deviants - một kẻ thù lâu đời đe dọa Trái Đất",Chủng Tộc Bất Tử,https://www.fshare.vn/file/E2SK84LF2QAV,https://i.imgur.com/5Upx8sG.jpg,"Chủng Tộc Bất Tử là một chủng tộc ngoài hành tinhh đã ẩn mình trong loài người hàng nghìn năm. Từ lâu, họ đã dõi theo và giúp loài người tiến bộ, chứng kiến các đế chế trỗi dậy và lụi tàn, các thành tựu vĩ đại của con người với quy tắc không can thiệp. Nhưng sau sự kiện Avengers: Endgame (2019), mọi thứ đã thay đổi. Các thành viên giờ phải bước ra khỏi bóng tối, đoàn kết chống lại The Deviants - một kẻ thù lâu đời đe dọa Trái Đất"
"*Xả Thân|https://www.fshare.vn/file/EOXEUS51GX4G||https://i.imgur.com/wrzN8Rc.jpg|Năm 1953, Chiến tranh Triều Tiên đang bước vào giai đoạn cuối. Quân tình nguyện nhân dân Trung Quốc đã tiến hành trận đánh lớn cuối cùng ở Kumsong. Để đến chiến trường đúng giờ và cung cấp đủ lực lượng cho tiền tuyến Kumsong, những người lính phải tự bảo vệ mình trước những đợt ném bom không ngừng của máy bay ném bom đối phương và chạy đua với thời gian để sửa chữa các cây cầu, tất cả đều trong hoàn cảnh thiếu thốn và không có trang thiết bị cần thiết.",Xả Thân,https://www.fshare.vn/file/EOXEUS51GX4G,https://i.imgur.com/wrzN8Rc.jpg,"Năm 1953, Chiến tranh Triều Tiên đang bước vào giai đoạn cuối. Quân tình nguyện nhân dân Trung Quốc đã tiến hành trận đánh lớn cuối cùng ở Kumsong. Để đến chiến trường đúng giờ và cung cấp đủ lực lượng cho tiền tuyến Kumsong, những người lính phải tự bảo vệ mình trước những đợt ném bom không ngừng của máy bay ném bom đối phương và chạy đua với thời gian để sửa chữa các cây cầu, tất cả đều trong hoàn cảnh thiếu thốn và không có trang thiết bị cần thiết."
"*Biệt Đội Săn Ma: Chuyển Kiếp|https://www.fshare.vn/file/A4GPTTAQLF2Q||https://i.imgur.com/MgaJEVw.jpg|Biệt Đội Săn Ma: Chuyển Kiếp xoay quanh bà mẹ đơn thân Callie cùng hai đứa con Trevor và Phoebe. Vì gia đình bị phá sản, họ đành chuyển về khu nông trại hẻo lánh do ông mình để lại ở vùng ngoại ô Summerville. Tại đây, bọn họ bắt đầu chứng kiến hàng loạt hiện tượng kì lạ như mặt đất đột ngột rung lắc hay mấy làn khói xanh đáng sợ.",Biệt Đội Săn Ma: Chuyển Kiếp,https://www.fshare.vn/file/A4GPTTAQLF2Q,https://i.imgur.com/MgaJEVw.jpg,"Biệt Đội Săn Ma: Chuyển Kiếp xoay quanh bà mẹ đơn thân Callie cùng hai đứa con Trevor và Phoebe. Vì gia đình bị phá sản, họ đành chuyển về khu nông trại hẻo lánh do ông mình để lại ở vùng ngoại ô Summerville. Tại đây, bọn họ bắt đầu chứng kiến hàng loạt hiện tượng kì lạ như mặt đất đột ngột rung lắc hay mấy làn khói xanh đáng sợ."
"*Gạc|https://www.fshare.vn/file/V873GUK147F7||https://i.imgur.com/PGkZ988.jpg|Nội dung xoay quanh những điều bí ẩn xảy ra tại Oregon, một thị trấn bị cô lập. Ở đây, một cô giáo cấp hai và anh trai là cảnh sát trưởng của mình đã bị lôi kéo vào sự việc đầy nguy hiểm với những học sinh bí ẩn của cô. Học sinh này đều có bí mật đen tối, vì thế mà hai anh em cô đã có một cuộc gặp gỡ đáng sợ với một sinh vật tổ tiên huyền thoại đến trước họ.",Gạc,https://www.fshare.vn/file/V873GUK147F7,https://i.imgur.com/PGkZ988.jpg,"Nội dung xoay quanh những điều bí ẩn xảy ra tại Oregon, một thị trấn bị cô lập. Ở đây, một cô giáo cấp hai và anh trai là cảnh sát trưởng của mình đã bị lôi kéo vào sự việc đầy nguy hiểm với những học sinh bí ẩn của cô. Học sinh này đều có bí mật đen tối, vì thế mà hai anh em cô đã có một cuộc gặp gỡ đáng sợ với một sinh vật tổ tiên huyền thoại đến trước họ."
*Hành Trình Chết Chóc|https://www.fshare.vn/file/AA7YXKRTK4K8||https://i.imgur.com/XzvWXZE.jpg|Một sĩ quan cảnh sát phải lần lại con đường của Hành trình Chết chóc Bataan để thoát khỏi những kẻ bắt giữ cô – và để trả thù.,Hành Trình Chết Chóc,https://www.fshare.vn/file/AA7YXKRTK4K8,https://i.imgur.com/XzvWXZE.jpg,Một sĩ quan cảnh sát phải lần lại con đường của Hành trình Chết chóc Bataan để thoát khỏi những kẻ bắt giữ cô – và để trả thù.
"*Ma Trận: Hồi Sinh|https://www.fshare.vn/file/AROUXWF551HZ||https://i.imgur.com/81dCCne.jpg|Ma Trận: Hồi Sinh là phần phim tiếp theo rất được trông đợi của loạt phim “Ma Trận” đình đám, đã góp phần tái định nghĩa thể loại phim khoa học viễn tưởng. Phần phim mới nhất này đón chào sự trở lại của cặp đôi Keanu Reeves và Carrie-Anne Moss với vai diễn biểu tượng đã làm nên tên tuổi của họ, Neo và Trinity. Ngoài ra, phim còn có sự góp mặt của dàn diễn viên đầy tài năng gồm Yahya Abdul-Mateen II, Jessica Henwick, Jonathan Groff, Neil Patrick Harris, Priyanka Chopra Jonas và Christina Ricci.",Ma Trận: Hồi Sinh,https://www.fshare.vn/file/AROUXWF551HZ,https://i.imgur.com/81dCCne.jpg,"Ma Trận: Hồi Sinh là phần phim tiếp theo rất được trông đợi của loạt phim “Ma Trận” đình đám, đã góp phần tái định nghĩa thể loại phim khoa học viễn tưởng. Phần phim mới nhất này đón chào sự trở lại của cặp đôi Keanu Reeves và Carrie-Anne Moss với vai diễn biểu tượng đã làm nên tên tuổi của họ, Neo và Trinity. Ngoài ra, phim còn có sự góp mặt của dàn diễn viên đầy tài năng gồm Yahya Abdul-Mateen II, Jessica Henwick, Jonathan Groff, Neil Patrick Harris, Priyanka Chopra Jonas và Christina Ricci."
"*Resident Evil: Quỷ Dữ Trỗi Dậy|https://www.fshare.vn/file/6BPEJAKOFRDB||https://i.imgur.com/FzrXfWR.jpg|Resident Evil là một trong những tựa game sinh tồn xác sống ăn khách nhất mọi thời đại. Sau 25 năm và 8 phần game gốc cùng hàng loạt ngoại truyện, tác phẩm ngày càng có đông đảo người hâm mộ. Loạt phim Resident Evil do Paul W.S. Anderson đạo diễn là một thành công về mặt thương mại nhưng bị nhiều fan chỉ trích vì rời quá xa nguyên tác.Do đó mà Sony quyết định tái khởi động thương hiệu với Resident Evil: Welcome to Raccoon City (Resident Evil: Quỷ dữ trỗi dậy) có nội dung lấy từ hai phần game đầu tiên. người hâm mộ không khỏi hào hứng khi nhìn thấy những cảnh phim quen thuộc từ hai tựa game Resident Evil (1996) và Resident Evil 2 (1998) như Claire Redfield (Kaya Scodelario) đứng trước tấm biển “Chào mừng đến Raccoon City” vào ngày 30/9/1998 hay cuộc đụng độ giữa đội đặc nhiệm S.T.A.R.S và xác sống trong một biệt thự bỏ hoang.",Resident Evil: Quỷ Dữ Trỗi Dậy,https://www.fshare.vn/file/6BPEJAKOFRDB,https://i.imgur.com/FzrXfWR.jpg,"Resident Evil là một trong những tựa game sinh tồn xác sống ăn khách nhất mọi thời đại. Sau 25 năm và 8 phần game gốc cùng hàng loạt ngoại truyện, tác phẩm ngày càng có đông đảo người hâm mộ. Loạt phim Resident Evil do Paul W.S. Anderson đạo diễn là một thành công về mặt thương mại nhưng bị nhiều fan chỉ trích vì rời quá xa nguyên tác.Do đó mà Sony quyết định tái khởi động thương hiệu với Resident Evil: Welcome to Raccoon City (Resident Evil: Quỷ dữ trỗi dậy) có nội dung lấy từ hai phần game đầu tiên. người hâm mộ không khỏi hào hứng khi nhìn thấy những cảnh phim quen thuộc từ hai tựa game Resident Evil (1996) và Resident Evil 2 (1998) như Claire Redfield (Kaya Scodelario) đứng trước tấm biển “Chào mừng đến Raccoon City” vào ngày 30/9/1998 hay cuộc đụng độ giữa đội đặc nhiệm S.T.A.R.S và xác sống trong một biệt thự bỏ hoang."
"*Đừng Nhìn Lên|https://www.fshare.vn/file/ZWAH8E1QC8U9||https://i.imgur.com/dfyXuk9.jpg|Hai nhà thiên văn học gặp báo chí khắp nơi để cảnh báo nhân loại về ngôi sao chổi có thể hủy diệt hành tinh đang lao vào Trái Đất, nhưng có vẻ chẳng ai quan tâm.",Đừng Nhìn Lên,https://www.fshare.vn/file/ZWAH8E1QC8U9,https://i.imgur.com/dfyXuk9.jpg,"Hai nhà thiên văn học gặp báo chí khắp nơi để cảnh báo nhân loại về ngôi sao chổi có thể hủy diệt hành tinh đang lao vào Trái Đất, nhưng có vẻ chẳng ai quan tâm."
"*Ám Thuật: Xác Sống Săn Mồi|https://www.fshare.vn/file/BMYLSWWM3BYM||https://i.imgur.com/TRVwOlh.jpg|Tại hiện trường vụ án mạng, cảnh sát vô cùng bối rối khi phát hiện nghi phạm là một cái xác đã chết từ 3 tháng trước. Trong lúc đó, phóng viên Im Jin Hee nhận được một cuộc gọi từ kẻ tự xưng là hung thủ của vụ án bí ẩn. Hắn muốn thực hiện một buổi phỏng vấn. Trong buổi phát sóng trực tiếp, hắn ta nói rằng sẽ tiếp tục thực hiện 3 vụ giết người bằng ""xác chết tái sinh"". Vào ngày xảy ra vụ giết người được báo trước đầu tiên, một đội quân xác sống xuất hiện và bất ngờ tấn công cảnh sát. Ai là kẻ chủ mưu, và lý do sau tất cả là gì?",Ám Thuật: Xác Sống Săn Mồi,https://www.fshare.vn/file/BMYLSWWM3BYM,https://i.imgur.com/TRVwOlh.jpg,"Tại hiện trường vụ án mạng, cảnh sát vô cùng bối rối khi phát hiện nghi phạm là một cái xác đã chết từ 3 tháng trước. Trong lúc đó, phóng viên Im Jin Hee nhận được một cuộc gọi từ kẻ tự xưng là hung thủ của vụ án bí ẩn. Hắn muốn thực hiện một buổi phỏng vấn. Trong buổi phát sóng trực tiếp, hắn ta nói rằng sẽ tiếp tục thực hiện 3 vụ giết người bằng ""xác chết tái sinh"". Vào ngày xảy ra vụ giết người được báo trước đầu tiên, một đội quân xác sống xuất hiện và bất ngờ tấn công cảnh sát. Ai là kẻ chủ mưu, và lý do sau tất cả là gì?"
"*Hiện Thân Tà Ác|https://www.fshare.vn/file/K4J2FMN6JYVC||https://i.imgur.com/0PcppAQ.jpg|Malignant là bộ phim kết hợp giữa thể loại kinh dị - giật gân mà James Wan từng rất thành công với hai phần đầu của loạt phim Saw nổi tiếng. Trong phim, nhân vật chính Madison (Annabelle Wallis) như tê dại khi sống trong ảo ảnh điên cuồng về những vụ giết người tàn ác. Tình trạng của cô trở nên tồi tệ hơn khi Madison nhận ra, những giấc mơ đó lại chính là hiện thực ghê rợn mà mình phải đối mặt.",Hiện Thân Tà Ác,https://www.fshare.vn/file/K4J2FMN6JYVC,https://i.imgur.com/0PcppAQ.jpg,"Malignant là bộ phim kết hợp giữa thể loại kinh dị - giật gân mà James Wan từng rất thành công với hai phần đầu của loạt phim Saw nổi tiếng. Trong phim, nhân vật chính Madison (Annabelle Wallis) như tê dại khi sống trong ảo ảnh điên cuồng về những vụ giết người tàn ác. Tình trạng của cô trở nên tồi tệ hơn khi Madison nhận ra, những giấc mơ đó lại chính là hiện thực ghê rợn mà mình phải đối mặt."
"*Kẻ Báo Thù Cuối Cùng|https://www.fshare.vn/file/OP7L7UFC4AU3||https://i.imgur.com/5JLGBrh.jpg|Sau khi chọi với một đại dịch chết người và vợ anh ta bị sát hại,John Wood một người lính lực lượng đặc biệt từ bỏ nhiệm vụ của mình và trở thành một ẩn sĩ ở vùng hoang dã Bắc Âu. Nhiều năm sau, một người phụ nữ bị thương xuất hiện trước cửa nhà anh. Cô đã trốn thoát khỏi một phòng thí nghiệm và những người theo đuổi cô tin rằng máu của cô là chìa khóa để chữa khỏi bệnh trên toàn thế giới. Anh ta do dự khi tham gia, nhưng mọi nghi ngờ đều được gạt sang một bên khi anh ta phát hiện ra kẻ theo đuổi cô không ai khác chính là Chỉ huy Stone, người đàn ông đã sát hại vợ anh ta vài năm trước.",Kẻ Báo Thù Cuối Cùng,https://www.fshare.vn/file/OP7L7UFC4AU3,https://i.imgur.com/5JLGBrh.jpg,"Sau khi chọi với một đại dịch chết người và vợ anh ta bị sát hại,John Wood một người lính lực lượng đặc biệt từ bỏ nhiệm vụ của mình và trở thành một ẩn sĩ ở vùng hoang dã Bắc Âu. Nhiều năm sau, một người phụ nữ bị thương xuất hiện trước cửa nhà anh. Cô đã trốn thoát khỏi một phòng thí nghiệm và những người theo đuổi cô tin rằng máu của cô là chìa khóa để chữa khỏi bệnh trên toàn thế giới. Anh ta do dự khi tham gia, nhưng mọi nghi ngờ đều được gạt sang một bên khi anh ta phát hiện ra kẻ theo đuổi cô không ai khác chính là Chỉ huy Stone, người đàn ông đã sát hại vợ anh ta vài năm trước."
"*Trận chiến sông Scheldt|https://www.fshare.vn/file/QI2I4R6BSR7G||https://i.imgur.com/DPksRV4.jpg|Trận sông Scheldt quyết định của Thế chiến II là điểm gặp gỡ bi thảm trong cuộc đời của ba người: phi công tàu lượn, lính Đức Quốc xã, tân binh kháng chiến do dự.",Trận chiến sông Scheldt,https://www.fshare.vn/file/QI2I4R6BSR7G,https://i.imgur.com/DPksRV4.jpg,"Trận sông Scheldt quyết định của Thế chiến II là điểm gặp gỡ bi thảm trong cuộc đời của ba người: phi công tàu lượn, lính Đức Quốc xã, tân binh kháng chiến do dự."
"*Venom: Đối Mặt Tử Thù|https://www.fshare.vn/file/IFC4ATZ9ZWCN||https://i.imgur.com/ilXnTEI.jpg|Venom: Đối Mặt Tử Thù tiếp nối ngay sau các sự kiện của phần phim trước. Lúc này, Eddie Brock (Tom Hardy) và Venom đã trở thành bạn thân. Cả hai đối mặt với tên sát nhân hàng loạt Cletus Kasady (Woody Harrelson). Một Symbiote kết hợp với gã tạo thành Carnage. Hắn ta bắt đầu lên cơn tàn sát mọi thứ.",Venom: Đối Mặt Tử Thù,https://www.fshare.vn/file/IFC4ATZ9ZWCN,https://i.imgur.com/ilXnTEI.jpg,"Venom: Đối Mặt Tử Thù tiếp nối ngay sau các sự kiện của phần phim trước. Lúc này, Eddie Brock (Tom Hardy) và Venom đã trở thành bạn thân. Cả hai đối mặt với tên sát nhân hàng loạt Cletus Kasady (Woody Harrelson). Một Symbiote kết hợp với gã tạo thành Carnage. Hắn ta bắt đầu lên cơn tàn sát mọi thứ."
"*Nữ Sát Thủ Kate|https://www.fshare.vn/file/TAPHWVGBWF3V||https://i.imgur.com/O8fCkDO.jpg|Trúng loại độc chết người trong nhiệm vụ cuối, một nữ sát thủ tàn nhẫn làm việc ở Tokyo chỉ có chưa đầy 24 giờ để tìm kẻ đã ra lệnh đầu độc rồi trả thù.",Nữ Sát Thủ Kate,https://www.fshare.vn/file/TAPHWVGBWF3V,https://i.imgur.com/O8fCkDO.jpg,"Trúng loại độc chết người trong nhiệm vụ cuối, một nữ sát thủ tàn nhẫn làm việc ở Tokyo chỉ có chưa đầy 24 giờ để tìm kẻ đã ra lệnh đầu độc rồi trả thù."
*Cuộc Chiến Chống Xâm Lăng: Miền Nhiệt Đới|https://www.fshare.vn/file/Q43TK6R551EP||https://i.imgur.com/rXckeeh.jpg|Cuộc Chiến Chống Xâm Lăng: Miền Nhiệt Đới – Là một người ngoài hành tinh đến từ hành tinh M bảy tám họ vượt qua hai nghìn năm ánh sáng mới đến được trái đất điên cuồng cướp bóc đồ ăn và nguồn vật tư của loài người mặc dù các quốc gia liên kết chống lại nhưng chỉ qua hai năm quân đội trên Trái Đất dường như đều thương vong chỉ có một bộ phận người may mắn sống sót họ và một đội người ngoài hành tinh bị cảm hóa hợp thành một đội quân phản kháng chuẩn bị sẵn sàng phản công bất cứ lúc nào để tiêu diệt sạch loài người người ngoài hành tinh mỗi ngày đều cử ra số lượng lớn máy bay không người lái thực hiện một vụ đánh bom rải rác hôm đó đội phản kháng chuẩn bị tiêu diệt một khu di dân của người ngoài hành tinh gần đó hai bên tấn công kịch liệt cả hai đều thương vong.,Cuộc Chiến Chống Xâm Lăng: Miền Nhiệt Đới,https://www.fshare.vn/file/Q43TK6R551EP,https://i.imgur.com/rXckeeh.jpg,Cuộc Chiến Chống Xâm Lăng: Miền Nhiệt Đới – Là một người ngoài hành tinh đến từ hành tinh M bảy tám họ vượt qua hai nghìn năm ánh sáng mới đến được trái đất điên cuồng cướp bóc đồ ăn và nguồn vật tư của loài người mặc dù các quốc gia liên kết chống lại nhưng chỉ qua hai năm quân đội trên Trái Đất dường như đều thương vong chỉ có một bộ phận người may mắn sống sót họ và một đội người ngoài hành tinh bị cảm hóa hợp thành một đội quân phản kháng chuẩn bị sẵn sàng phản công bất cứ lúc nào để tiêu diệt sạch loài người người ngoài hành tinh mỗi ngày đều cử ra số lượng lớn máy bay không người lái thực hiện một vụ đánh bom rải rác hôm đó đội phản kháng chuẩn bị tiêu diệt một khu di dân của người ngoài hành tinh gần đó hai bên tấn công kịch liệt cả hai đều thương vong.
"*Điệp Viên 007: Không Phải Lúc Chết|https://www.fshare.vn/file/G65WXM37JRX8||https://i.imgur.com/mm6Qj2O.jpg|Phần 25 của bộ phim điệp viên huyền thoại 007 sẽ tiếp nối câu chuyện về James Bond cùng những pha hành động táo bạo và hoành tráng hơn bao giờ hết. Sau sự kiện đầy ám ảnh trong Spectre, Bond lui về ở ẩn tại đất nước Jamaica, sống một cuộc đời cô độc nhưng bình lặng. Bỗng một người bạn cũ từ CIA xuất hiện, cầu xin anh giúp đỡ. Bond bất đắc dĩ phải tái xuất, nhưng không hề biết mình sẽ đối đầu với thế lực nào. Chi tiết đáng chú ý nhất là chiếc mặt nạ trắng vỡ nửa, đánh dấu sự xuất hiện của tên ác nhân kì quái bậc nhất trong cả series 007. Màn chạm trán giữa Bond và kẻ thù nguy hiểm này sẽ vén màn những bí ẩn còn để ngỏ và tiếp theo đó, có thể là một cuộc đối đầu “sinh tử”.",Điệp Viên 007: Không Phải Lúc Chết,https://www.fshare.vn/file/G65WXM37JRX8,https://i.imgur.com/mm6Qj2O.jpg,"Phần 25 của bộ phim điệp viên huyền thoại 007 sẽ tiếp nối câu chuyện về James Bond cùng những pha hành động táo bạo và hoành tráng hơn bao giờ hết. Sau sự kiện đầy ám ảnh trong Spectre, Bond lui về ở ẩn tại đất nước Jamaica, sống một cuộc đời cô độc nhưng bình lặng. Bỗng một người bạn cũ từ CIA xuất hiện, cầu xin anh giúp đỡ. Bond bất đắc dĩ phải tái xuất, nhưng không hề biết mình sẽ đối đầu với thế lực nào. Chi tiết đáng chú ý nhất là chiếc mặt nạ trắng vỡ nửa, đánh dấu sự xuất hiện của tên ác nhân kì quái bậc nhất trong cả series 007. Màn chạm trán giữa Bond và kẻ thù nguy hiểm này sẽ vén màn những bí ẩn còn để ngỏ và tiếp theo đó, có thể là một cuộc đối đầu “sinh tử”."
"*Shang-Chi và Huyền Thoại Thập Luân|https://www.fshare.vn/file/886VPNV71A3A||https://i.imgur.com/wmYxumS.jpg|Phim ""Shang-Chi và Huyền Thoại Thập Luân"" của Marvel Studios có sự tham gia của Simu Liu (Lưu Tư Mộ) trong vai Shang-Chi (Thượng Khí), người phải đối mặt với quá khứ ngỡ đã quên khi bị lôi kéo vào mạng lưới của tổ chức bí ẩn Thập Hoàn. Phim còn có sự tham gia của Lương Triều Vỹ trong vai Wenwu (Văn Vũ), Awkwafina trong vai Katy, bạn của Shang-Chi và Dương Tử Quỳnh trong vai Jiang Nan, cùng với Fala Chen (Trần Pháp Lạp), Meng'er Zhang (Trương Mộng Nhi), Florian Munteanu và Ronny Chieng (Tiền Tính Y). là bộ phim thuộc giai đoạn 4 của Vũ trụ điện ảnh Marvel. Nhân vật này được biết đến như một bậc thầy Kung Fu, tinh thông võ thuật. Sức mạnh của Shang-Chi đến từ hàng ngàn giờ luyện tập miệt mài và sự kỷ luật cao độ với bản thân. Siêu anh hùng võ thuật này được chính bố dạy dỗ để trở thành một sát thủ chuyên nghiệp và kế thừa tập đoàn tội ác của ông.",Shang-Chi và Huyền Thoại Thập Luân,https://www.fshare.vn/file/886VPNV71A3A,https://i.imgur.com/wmYxumS.jpg,"Phim ""Shang-Chi và Huyền Thoại Thập Luân"" của Marvel Studios có sự tham gia của Simu Liu (Lưu Tư Mộ) trong vai Shang-Chi (Thượng Khí), người phải đối mặt với quá khứ ngỡ đã quên khi bị lôi kéo vào mạng lưới của tổ chức bí ẩn Thập Hoàn. Phim còn có sự tham gia của Lương Triều Vỹ trong vai Wenwu (Văn Vũ), Awkwafina trong vai Katy, bạn của Shang-Chi và Dương Tử Quỳnh trong vai Jiang Nan, cùng với Fala Chen (Trần Pháp Lạp), Meng'er Zhang (Trương Mộng Nhi), Florian Munteanu và Ronny Chieng (Tiền Tính Y). là bộ phim thuộc giai đoạn 4 của Vũ trụ điện ảnh Marvel. Nhân vật này được biết đến như một bậc thầy Kung Fu, tinh thông võ thuật. Sức mạnh của Shang-Chi đến từ hàng ngàn giờ luyện tập miệt mài và sự kỷ luật cao độ với bản thân. Siêu anh hùng võ thuật này được chính bố dạy dỗ để trở thành một sát thủ chuyên nghiệp và kế thừa tập đoàn tội ác của ông."
*Lệnh Truy Nã Đỏ|https://www.fshare.vn/file/ZN2ZKLZXH9LX||https://i.imgur.com/GnMWqH1.jpg|Chuyên gia FBI đang tìm bắt kẻ trộm tranh bị truy nã gắt gao nhất thế giới thì trở thành cộng sự bất đắc dĩ của hắn để tóm tên tội phạm luôn đi trước họ một bước.,Lệnh Truy Nã Đỏ,https://www.fshare.vn/file/ZN2ZKLZXH9LX,https://i.imgur.com/GnMWqH1.jpg,Chuyên gia FBI đang tìm bắt kẻ trộm tranh bị truy nã gắt gao nhất thế giới thì trở thành cộng sự bất đắc dĩ của hắn để tóm tên tội phạm luôn đi trước họ một bước.
"*Công Chúa Yakuza|https://www.fshare.vn/file/GX28OH5Y6PQ9||https://i.imgur.com/rYBrRpm.jpg|Yakuza Princess lấy bối cảnh tại đất nước Brazil, xoay quanh câu chuyện về cô nàng Akemi vô tình phát hiện ra được rằng bản thân chính là một người thừa kế của đế chế tội phạm Yakuza. Thế nhưng, cũng chính vì phát hiện ra được thân thế của bản thân mà khiến cô đối mặt với những vòng xoáy bạo lực tội ác và đầy bí ẩn. Sau đó cô đã thành lập liên minh với một người đàn ông mất trí nhớ và cho rằng thanh kiếm cổ xưa có thể giúp thay đổi số phận của họ, Akemi bắt đầu mở ra một cuộc chiến chống lại tổ chức đang có kế hoạch giết cô.",Công Chúa Yakuza,https://www.fshare.vn/file/GX28OH5Y6PQ9,https://i.imgur.com/rYBrRpm.jpg,"Yakuza Princess lấy bối cảnh tại đất nước Brazil, xoay quanh câu chuyện về cô nàng Akemi vô tình phát hiện ra được rằng bản thân chính là một người thừa kế của đế chế tội phạm Yakuza. Thế nhưng, cũng chính vì phát hiện ra được thân thế của bản thân mà khiến cô đối mặt với những vòng xoáy bạo lực tội ác và đầy bí ẩn. Sau đó cô đã thành lập liên minh với một người đàn ông mất trí nhớ và cho rằng thanh kiếm cổ xưa có thể giúp thay đổi số phận của họ, Akemi bắt đầu mở ra một cuộc chiến chống lại tổ chức đang có kế hoạch giết cô."
